,id,polarity,nature,emotion
1877,505965468919005184,=,INFORMATION,
1878,505965763329421314,-,OPINION,DESACCORD
1879,505966464801599488,=,INFORMATION,
1880,505969045452357632,+,OPINION,VALORISATION
1881,505977675912343552,=,INFORMATION,
1882,505979429919547392,=,INFORMATION,
1883,505980413911658496,-,OPINION,DESACCORD
1884,505982444500434944,-,EMOTION,MEPRIS
1885,505988710278897664,-,,
1886,505989211863150592,=,INFORMATION,
1887,505993130173558784,=,INFORMATION,
1888,505993329557770240,-,,
1889,505993985190395904,-,OPINION,DEVALORISATION
1890,505994253881729024,=,INFORMATION,
1891,505996063237742592,-,,
1892,505997141069021184,=,INFORMATION,
1893,506000398369689600,=,INFORMATION,
1894,506002358707716097,=,INFORMATION,
1895,506002675872591872,=,INFORMATION,
1896,506003655053819904,=,INFORMATION,
1897,506005285849153536,=,INFORMATION,
1898,506005350487953409,-,EMOTION,MEPRIS
1899,506008744158068738,-,,
1900,506008783353827328,-,OPINION,DEVALORISATION
1901,506013966494339072,+,OPINION,VALORISATION
1902,506014312222433280,-,,
1903,506014655157125120,=,INFORMATION,
1904,506014686329176065,+,OPINION,VALORISATION
1905,506016887453777921,=,INFORMATION,
1906,506016955485396993,=,INFORMATION,
1907,506020639132884992,=,INFORMATION,
1908,506022635059552256,=,INFORMATION,
1909,506022818711343104,-,,
1910,506024376287125504,+,OPINION,VALORISATION
1911,506025821119995904,-,OPINION,DEVALORISATION
1912,506026497678008320,-,EMOTION,DEPLAISIR
1913,506026660941275136,-,EMOTION,TRISTESSE
1914,506026905557278720,=,INFORMATION,
1915,506027325390344192,-,,
1916,506027888999927808,=,INFORMATION,
1917,506029933215629312,=,INFORMATION,
1918,506031180912005121,=,INFORMATION,
1919,506032907740147713,+,OPINION,VALORISATION
1920,506033893808406528,=,INFORMATION,
1921,506034692877852672,=,INFORMATION,
1922,506038678763106304,+,EMOTION,PLAISIR
1923,506039298614124544,+,,
1924,506041729691430912,-,,
1925,506046280750338049,+,,
1926,506050281134895104,=,INFORMATION,
1927,506051179848421376,+,OPINION,VALORISATION
1928,506053765745872896,=,INFORMATION,
1929,506057074439380992,+,OPINION,VALORISATION
1930,506064305075531776,+,,
1931,506065022767087616,=,INFORMATION,
1932,506065537739546624,=,INFORMATION,
1933,506066670230573057,=,INFORMATION,
1934,506068713733623808,=,INFORMATION,
1935,506074040511897601,+,OPINION,VALORISATION
1936,506074194501992448,+,OPINION,VALORISATION
1937,506075426322915328,=,INFORMATION,
1938,506079570605670400,=,INFORMATION,
1939,506079860809531392,+,OPINION,VALORISATION
1940,506080193157799936,+,EMOTION,PLAISIR
1941,506081236398268416,=,INFORMATION,
1942,506081621393821696,-,EMOTION,MEPRIS
1943,506082950778482688,=,INFORMATION,
1944,506083350532993025,=,INFORMATION,
1945,506084751804223488,+,,
1946,506085933347663872,+,,
1947,506086704160448512,=,INFORMATION,
1948,506087478462541824,=,INFORMATION,
1949,506088287254376450,-,OPINION,DEVALORISATION
1950,506089401420898305,=,INFORMATION,
1951,506090634797920256,=,INFORMATION,
1952,506093361309044736,+,OPINION,VALORISATION
1953,506096729981075456,-,OPINION,DEVALORISATION
1954,506097979254923264,+,SENTIMENT,SATISFACTION
1955,506098575571701760,=,INFORMATION,
1956,506099455456579585,+,,
1957,506099540836253696,-,,
1958,506100895764213761,-,OPINION,DEVALORISATION
1959,506103578189389824,-,OPINION,DEVALORISATION
1960,506103590033707009,=,INFORMATION,
1961,506103990132953088,=,INFORMATION,
1962,506104732650573824,+,OPINION,VALORISATION
1963,506106535626686464,+,,
1964,506107563037831168,+,OPINION,VALORISATION
1965,506107697284919297,-,OPINION,DEVALORISATION
1966,506108013284192257,+,,
1967,506110104752898048,-,OPINION,DEVALORISATION
1968,506112209760845824,=,INFORMATION,
1969,506112977880510464,-,,
1970,506113023514529792,=,INFORMATION,
1971,506115422492819457,-,OPINION,DEVALORISATION
1972,506115442067636224,=,INFORMATION,
1973,506115742371414016,+,OPINION,VALORISATION
1974,506116569835917313,=,INFORMATION,
1975,506116782600757249,=,INFORMATION,
1976,506116785801019392,=,INFORMATION,
1977,506117122301628416,=,INFORMATION,
1978,506119906891268096,-,EMOTION,TRISTESSE
1979,506121120475807746,=,INFORMATION,
1980,506123006112825344,+,OPINION,VALORISATION
1981,506123099197014016,+,OPINION,VALORISATION
1982,506124380746047488,=,INFORMATION,
1983,506124721348685825,=,INFORMATION,
1984,506126492427104257,+,OPINION,VALORISATION
1985,506127467854049280,+,OPINION,VALORISATION
1986,506128349027381248,-,EMOTION,DERANGEMENT
1987,506128477184348160,-,EMOTION,COLERE
1988,506131317906759680,+,OPINION,VALORISATION
1989,506132818293190656,+,,
1990,506133277858463745,-,EMOTION,COLERE
1991,506134795496456193,+,OPINION,VALORISATION
1992,506135114385211392,-,OPINION,DEVALORISATION
1993,506135947734294530,=,INFORMATION,
1994,506137560242876416,=,INFORMATION,
1995,506140662291791872,-,EMOTION,DEPLAISIR
1996,506140842533597184,-,EMOTION,TRISTESSE
1997,506142174963326976,-,EMOTION,MEPRIS
1998,506145328090071041,-,EMOTION,PEUR
1999,506146265977987072,=,INFORMATION,
2000,506147520897355777,-,EMOTION,PEUR
2001,506148880938184705,=,INFORMATION,
2002,506152475972612096,=,INFORMATION,
2003,506153222336425985,+,OPINION,VALORISATION
2004,506153520123625472,=,INFORMATION,
2005,506155532411863040,-,OPINION,DEVALORISATION
2006,506155658530803712,=,INFORMATION,
2007,506155783747534850,-,EMOTION,TRISTESSE
2008,506156029999325184,=,INFORMATION,
2009,506157023554052096,+,,
2010,506161585254309890,+,SENTIMENT,SATISFACTION
2011,506163792884297729,+,OPINION,VALORISATION
2012,506168515360206851,-,EMOTION,MEPRIS
2013,506176653685317632,+,OPINION,VALORISATION
2014,506179460111302656,=,INFORMATION,
2015,506180602693828608,=,INFORMATION,
2016,506181781402705920,=,INFORMATION,
2017,506186563488055298,=,INFORMATION,
2018,506190433719160832,-,EMOTION,TRISTESSE
2019,506196787171184640,+,SENTIMENT,SATISFACTION
2020,506196812970344448,=,INFORMATION,
2021,506199100552126466,-,EMOTION,TRISTESSE
2022,506201550965178368,-,EMOTION,MEPRIS
2023,506203258952908802,+,OPINION,VALORISATION
2024,506204817258450945,+,EMOTION,AMOUR
2025,506205254405615617,=,INFORMATION,
2026,506205743952183296,-,EMOTION,DEPLAISIR
2027,506208007160868864,-,OPINION,DEVALORISATION
2028,506209730113835008,=,INFORMATION,
2029,506212934973145088,=,INFORMATION,
2030,506214172066316288,=,INFORMATION,
2031,506215102019035136,=,INFORMATION,
2032,506216371626442753,=,INFORMATION,
2033,506218150216478720,+,OPINION,VALORISATION
2034,506218332039962624,-,EMOTION,DEPLAISIR
2035,506221415193116672,=,INFORMATION,
2036,506223307780550656,=,INFORMATION,
2037,506225659002490880,+,OPINION,VALORISATION
2038,506230742138257409,=,INFORMATION,
2039,506230779504906241,-,OPINION,DESACCORD
2040,506230888699789312,-,,
2041,506239523765121025,=,INFORMATION,
2042,506239747442765824,+,OPINION,VALORISATION
2043,506243568269131778,+,OPINION,VALORISATION
2044,506245534613798912,=,INFORMATION,
2045,506246118477680640,=,INFORMATION,
2046,506250235170267136,=,INFORMATION,
2047,506250530868723712,+,,
2048,506303384270274560,=,INFORMATION,
2049,506305602419953664,=,INFORMATION,
2050,506311514580856832,+,OPINION,VALORISATION
2051,506311740393398272,=,INFORMATION,
2052,506319808984793089,=,INFORMATION,
2053,506321360742670337,+,OPINION,VALORISATION
2054,506321495061446656,+,OPINION,VALORISATION
2055,506323087176908800,-,EMOTION,PEUR
2056,506327430383292416,=,INFORMATION,
2057,506327746885472257,=,INFORMATION,
2058,506328164424237056,=,INFORMATION,
2059,506329931916144640,+,OPINION,VALORISATION
2060,506330472721694720,=,INFORMATION,
2061,506331373561708545,+,,
2062,506332764237336576,+,OPINION,VALORISATION
2063,506335448076406784,-,OPINION,DEVALORISATION
2064,506336497566765056,=,INFORMATION,
2065,506336684410408960,-,,
2066,506337607500853248,+,,
2067,506337956551213057,=,INFORMATION,
2068,506339143958675457,=,INFORMATION,
2069,506341004648394753,=,INFORMATION,
2070,506342190985924610,=,INFORMATION,
2071,506342901979570176,+,OPINION,VALORISATION
2072,506343154111754240,=,INFORMATION,
2073,506343488263180288,=,INFORMATION,
2074,506345175246192640,+,OPINION,VALORISATION
2075,506348923963711488,+,OPINION,VALORISATION
2076,506349178277330945,=,INFORMATION,
2077,506349198451937280,=,INFORMATION,
2078,506350132825444352,-,OPINION,DEVALORISATION
2079,506351682264256512,+,OPINION,VALORISATION
2080,506351914896723969,+,OPINION,VALORISATION
2081,506352132447305728,+,OPINION,VALORISATION
2082,506354294384517120,+,OPINION,VALORISATION
2083,506355002299121664,=,INFORMATION,
2084,506356697993338880,-,,
2085,506357575789850624,-,OPINION,DEVALORISATION
2086,506357945571868672,+,,
2087,506359148372836353,=,INFORMATION,
2088,506360196541579264,=,INFORMATION,
2089,506361008248860672,=,INFORMATION,
2090,506361202365464577,+,OPINION,VALORISATION
2091,506361585988673536,=,INFORMATION,
2092,506361768298299392,=,INFORMATION,
2093,506362572636184576,-,EMOTION,PEUR
2094,506362646090637314,+,OPINION,VALORISATION
2095,506362894578364416,=,INFORMATION,
2096,506363593210986496,=,INFORMATION,
2097,506364531816148992,=,INFORMATION,
2098,506364992216920064,+,OPINION,VALORISATION
2099,506365525916917760,=,INFORMATION,
2100,506365679445225472,+,,
2101,506366994669924353,=,INFORMATION,
2102,506367416361029632,+,OPINION,VALORISATION
2103,506367504751820801,+,SENTIMENT,SATISFACTION
2104,506368325610266627,-,,
2105,506368332170158081,+,SENTIMENT,SATISFACTION
2106,506369922545758208,-,OPINION,DEVALORISATION
2107,506370096823287810,=,INFORMATION,
2108,506370815747977216,=,INFORMATION,
2109,506371110548824064,=,INFORMATION,
2110,506372803969699840,-,EMOTION,COLERE
2111,506373043040825344,+,EMOTION,PLAISIR
2112,506373233592238080,-,,
2113,506373700514762752,=,INFORMATION,
2114,506373859420151808,=,INFORMATION,
2115,506374947535851520,=,INFORMATION,
2116,506375598705766400,=,INFORMATION,
2117,506376570601476096,+,OPINION,VALORISATION
2118,506377613955592192,-,OPINION,DESACCORD
2119,506377941350359040,+,OPINION,VALORISATION
2120,506378093880029184,=,INFORMATION,
2121,506378530251218944,+,OPINION,VALORISATION
2122,506378567341846528,=,INFORMATION,
2123,506379300019666946,=,INFORMATION,
2124,506379361230913537,=,INFORMATION,
2125,506379374107430912,=,INFORMATION,
2126,506379907438739456,=,INFORMATION,
2127,506380157507362816,=,INFORMATION,
2128,506380185940525056,=,INFORMATION,
2129,506380600224133121,=,INFORMATION,
2130,506380866092679168,+,OPINION,VALORISATION
2131,506381009873809408,+,OPINION,VALORISATION
2132,506381060272586752,+,OPINION,VALORISATION
2133,506381071827886080,+,,
2134,506382252092428288,=,INFORMATION,
2135,506382264918630400,+,OPINION,VALORISATION
2136,506383088700899328,=,INFORMATION,
2137,506383187920973824,+,OPINION,VALORISATION
2138,506383505509863424,+,SENTIMENT,SATISFACTION
2139,506383995501027328,=,INFORMATION,
2140,506384095866142720,=,INFORMATION,
2141,506384105681203200,+,OPINION,VALORISATION
2142,506384231992291328,+,,
2143,506384723841941505,+,,
2144,506385026762960896,=,INFORMATION,
2145,506386972688916480,+,OPINION,VALORISATION
2146,506387269767680002,=,INFORMATION,
2147,506387506154442753,+,OPINION,VALORISATION
2148,506388608006488064,=,INFORMATION,
2149,506388651937636354,=,INFORMATION,
2150,506388870729310208,=,INFORMATION,
2151,506388948592377856,=,INFORMATION,
2152,506389447089213441,=,INFORMATION,
2153,506389454450208770,=,INFORMATION,
2154,506389459001040897,=,INFORMATION,
2155,506389524419977216,=,INFORMATION,
2156,506391615213420544,+,OPINION,VALORISATION
2157,506392134707331072,=,INFORMATION,
2158,506392341444587521,+,OPINION,VALORISATION
2159,506392472335835136,=,INFORMATION,
2160,506393776420429824,=,INFORMATION,
2161,506394436407136256,=,INFORMATION,
2162,506394958488944640,=,INFORMATION,
2163,506395243710013442,=,INFORMATION,
2164,506395406927155200,=,INFORMATION,
2165,506395571935256576,=,INFORMATION,
2166,506395669545091073,=,INFORMATION,
2167,506396146819170304,=,INFORMATION,
2168,506396517889220608,=,INFORMATION,
2169,506396805316481025,=,INFORMATION,
2170,506396945561423872,=,INFORMATION,
2171,506397113463619585,=,INFORMATION,
2172,506397944082223104,-,,
2173,506400655242563584,=,INFORMATION,
2174,506401097427476480,=,INFORMATION,
2175,506401363434024960,=,INFORMATION,
2176,506403375752425472,+,,
2177,506403916238815233,=,INFORMATION,
2178,506403968734343168,=,INFORMATION,
2179,506404399694880768,=,INFORMATION,
2180,506404745918287872,=,INFORMATION,
2181,506405799431000065,-,,
2182,506407140349595650,-,,
2183,506407372710227968,-,,
2184,506407933937451008,=,INFORMATION,
2185,506408613125320704,-,EMOTION,PEUR
2186,506409068681256961,=,INFORMATION,
2187,506409606265188352,+,OPINION,VALORISATION
2188,506410226556633088,=,INFORMATION,
2189,506411133281243137,=,INFORMATION,
2190,506411663302877184,=,INFORMATION,
2191,506412058297257984,=,INFORMATION,
2192,506413369231147008,+,OPINION,VALORISATION
2193,506413576937287680,=,INFORMATION,
2194,506413912083148802,=,INFORMATION,
2195,506414333547397122,+,OPINION,VALORISATION
2196,506414627446870017,+,OPINION,VALORISATION
2197,506414679703687168,+,OPINION,VALORISATION
2198,506414712389914625,=,INFORMATION,
2199,506415561006678018,-,EMOTION,COLERE
2200,506416241779937281,+,,
2201,506416555664875520,+,OPINION,VALORISATION
2202,506416845734559744,+,,
2203,506418507215814656,-,EMOTION,COLERE
2204,506418764058226688,+,SENTIMENT,SATISFACTION
2205,506418844496580609,-,,
2206,506418874578120704,+,,
2207,506419911481393153,+,OPINION,VALORISATION
2208,506420121616007169,+,OPINION,VALORISATION
2209,506420203765661696,=,INFORMATION,
2210,506420391460765696,-,,
2211,506420391808475136,-,,
2212,506420975131688960,=,INFORMATION,
2213,506421795369795584,+,OPINION,VALORISATION
2214,506424094024552448,=,INFORMATION,
2215,506424642441977856,+,EMOTION,PLAISIR
2216,506425136065437698,+,OPINION,VALORISATION
2217,506426259643977731,=,INFORMATION,
2218,506426333770289152,=,INFORMATION,
2219,506427618129108993,=,INFORMATION,
2220,506427794172432384,-,EMOTION,COLERE
2221,506428205038059521,=,INFORMATION,
2222,506428706953654272,+,OPINION,VALORISATION
2223,506428893150990336,-,EMOTION,PEUR
2224,506430115044401153,-,,
2225,506431064743497728,=,INFORMATION,
2226,506432608218386432,=,INFORMATION,
2227,506434157145509889,-,OPINION,DEVALORISATION
2228,506434497303552000,=,INFORMATION,
2229,506439299207008256,=,INFORMATION,
2230,506440229776277504,-,EMOTION,COLERE
2231,506441378445139968,=,INFORMATION,
2232,506441394991693824,+,OPINION,VALORISATION
2233,506444127471284224,=,INFORMATION,
2234,506444594532593664,=,INFORMATION,
2235,506444709489696768,=,INFORMATION,
2236,506445219123183616,=,INFORMATION,
2237,506449152398868481,-,,
2238,506449323068891136,+,OPINION,VALORISATION
2239,506449326491447296,+,OPINION,VALORISATION
2240,506449391503548416,+,OPINION,VALORISATION
2241,506449782567886850,+,OPINION,VALORISATION
2242,506452721533468672,+,,
2243,506453225831022592,=,INFORMATION,
2244,506453847578251264,=,INFORMATION,
2245,506454243293659136,=,INFORMATION,
2246,506454714938961920,=,INFORMATION,
2247,506454846036115459,+,OPINION,VALORISATION
2248,506455184785305600,+,OPINION,VALORISATION
2249,506455300497350656,+,,
2250,506455471419424768,+,,
2251,506455523613745152,+,OPINION,VALORISATION
2252,506455632015147008,=,INFORMATION,
2253,506455690001399808,=,INFORMATION,
2254,506456071402422272,=,INFORMATION,
2255,506456817577525248,=,INFORMATION,
2256,506456849810743296,=,INFORMATION,
2257,506457774591840256,=,INFORMATION,
2258,506457849422032896,=,INFORMATION,
2259,506458531260690434,+,OPINION,VALORISATION
2260,506459175153827840,+,OPINION,VALORISATION
2261,506460810567503873,+,OPINION,VALORISATION
2262,506460926564790272,+,OPINION,VALORISATION
2263,506461024669958144,+,OPINION,VALORISATION
2264,506461229033197568,=,INFORMATION,
2265,506461347115069440,=,INFORMATION,
2266,506461420276310016,=,INFORMATION,
2267,506462796494958592,=,INFORMATION,
2268,506462846080012288,-,,
2269,506465971414900736,+,OPINION,VALORISATION
2270,506466271672942592,+,OPINION,VALORISATION
2271,506466678314913792,+,,
2272,506466740755517440,=,INFORMATION,
2273,506466829951578112,=,INFORMATION,
2274,506467310614609920,+,OPINION,VALORISATION
2275,506468235576102912,+,OPINION,VALORISATION
2276,506468649058590720,=,INFORMATION,
2277,506468649792577536,=,INFORMATION,
2278,506469042668855296,+,,
2279,506469476607754241,=,INFORMATION,
2280,506469941575704576,=,INFORMATION,
2281,506470458670456833,+,OPINION,VALORISATION
2282,506471015241637888,=,INFORMATION,
2283,506471832346972161,=,INFORMATION,
2284,506474637317144576,+,OPINION,VALORISATION
2285,506477024924270592,+,,
2286,506477455730044929,+,OPINION,VALORISATION
2287,506477476584116225,+,OPINION,VALORISATION
2288,506477704586469376,+,EMOTION,SURPRISE_POSITIVE
2289,506478068803043328,=,INFORMATION,
2290,506478391579922432,=,INFORMATION,
2291,506478893847818240,=,INFORMATION,
2292,506480011973775360,=,INFORMATION,
2293,506481832448102400,=,INFORMATION,
2294,506482350143053824,-,EMOTION,PEUR
2295,506482635494137856,=,INFORMATION,
2296,506482692976693249,+,OPINION,VALORISATION
2297,506483084141662208,+,OPINION,VALORISATION
2298,506483129134379008,=,INFORMATION,
2299,506483715007328256,-,OPINION,DEVALORISATION
2300,506483722778968064,+,OPINION,VALORISATION
2301,506483851367944192,=,INFORMATION,
2302,506484246358556672,=,INFORMATION,
2303,506484291963219968,+,,
2304,506484314238775296,-,EMOTION,PEUR
2305,506484318806347777,-,EMOTION,PEUR
2306,506484508275646466,-,EMOTION,PEUR
2307,506484665692483584,+,OPINION,VALORISATION
2308,506484949487468544,-,OPINION,DEVALORISATION
2309,506485878932254720,=,INFORMATION,
2310,506487492179406848,+,OPINION,VALORISATION
2311,506487619178332160,-,EMOTION,MEPRIS
2312,506487757850824705,=,INFORMATION,
2313,506487967763152897,=,INFORMATION,
2314,506490604927602689,+,OPINION,VALORISATION
2315,506490634304507904,=,INFORMATION,
2316,506492215359995904,+,OPINION,VALORISATION
2317,506493009660502016,+,OPINION,VALORISATION
2318,506493304586780672,=,INFORMATION,
2319,506493403127758849,=,INFORMATION,
2320,506494096245276672,=,INFORMATION,
2321,506494742746914817,-,EMOTION,MEPRIS
2322,506495496324939779,=,INFORMATION,
2323,506496676191023104,=,INFORMATION,
2324,506498662923395072,-,EMOTION,COLERE
2325,506499656398827520,+,OPINION,VALORISATION
2326,506500530185592832,-,,
2327,506501834266394627,-,,
2328,506503055681261568,-,OPINION,DEVALORISATION
2329,506503092456542208,+,OPINION,VALORISATION
2330,506504478749884417,=,INFORMATION,
2331,506506854428852224,-,,
2332,506507458064711680,+,OPINION,VALORISATION
2333,506510302658433026,=,INFORMATION,
